,date,ws,wd,rh,pres,solar,temp_mean,temp_max,temp_min,precip_sum,casos_total,poblacio_total,incidencia_1000,no,no2,nox,o3
3850,2022-04-04,NA,NA,551.041.666.666.667,NA,NA,931.875,13.3,5.2,NA,2454,1459913,168.092.208.234.326,2.83,21.25,24.79,63.75
3851,2022-04-05,NA,NA,527.916.666.666.667,NA,NA,111.708.333.333.333,15.2,6.5,NA,2163,1310182,16.509.156.743.109,5.96,30.54,38.75,65.08
3852,2022-04-06,NA,NA,576.875,NA,NA,134.270.833.333.333,17.9,9.8,NA,2119,1287990,164.519.910.868.873,15.71,56.46,80.29,44.67
3853,2022-04-07,NA,NA,548.333.333.333.333,NA,NA,1.609.375,24.7,8.6,NA,1877,1154991,162.512.088.838.787,14.83,51.58,73.96,38.29
3854,2022-04-08,NA,NA,46.25,NA,NA,191.208.333.333.333,25.6,11.8,NA,1911,1179682,161.992.808.231.371,17.67,42.75,69.42,45.5
3855,2022-04-09,NA,NA,645.416.666.666.667,NA,NA,154.208.333.333.333,19.4,13.3,NA,656,479529,136.800.902.552.296,1.62,7.75,9.25,75.54
3856,2022-04-10,NA,NA,665.625,NA,NA,146.479.166.666.667,18,11.4,NA,469,368990,127.103.715.547.847,1.96,26.12,28.62,61.42
3857,2022-04-11,NA,NA,780.208.333.333.333,NA,NA,139.770.833.333.333,17,10.3,NA,2416,1424549,1.695.975.357.815,4.96,21,28.04,58.96
3858,2022-04-12,NA,NA,803.958.333.333.333,NA,NA,145.208.333.333.333,15.1,14,NA,1983,1254093,158.122.244.522.535,1.29,8.42,9.42,88.83
3859,2022-04-13,NA,NA,88.375,NA,NA,1.390.625,14.8,12.8,NA,1731,1130224,153.155.480.683.475,01.05,8.45,9.23,76.26
3860,2022-04-14,NA,NA,624.583.333.333.333,NA,NA,161.854.166.666.667,21.1,11.5,NA,1459,943882,154.574.406.546.581,4.12,21.58,27.29,80
3861,2022-04-15,NA,NA,57.125,NA,NA,18.8,25,12.3,NA,581,424561,136.847.237.499.441,9.17,57.25,70.88,40.83
3862,2022-04-16,NA,NA,675.833.333.333.333,NA,NA,186.979.166.666.667,26.3,14.1,NA,715,513420,139.262.202.485.295,15.21,51.79,74.83,40.08
3863,2022-04-17,NA,NA,712.916.666.666.667,NA,NA,163.395.833.333.333,20.4,13.6,NA,580,416479,139.262.723.930.858,4.38,25.08,31.29,55.92
3864,2022-04-18,NA,NA,77,NA,NA,151.395.833.333.333,17.9,12.8,NA,646,482097,133.997.929.877.182,03.04,19.92,23.92,64.42
3865,2022-04-19,NA,NA,761.666.666.666.667,NA,NA,149.958.333.333.333,18.8,12,NA,3050,1783993,170.964.796.386.533,5.25,28.71,36.17,46.21
3866,2022-04-20,NA,NA,738.125,NA,NA,151.583.333.333.333,16.2,14.4,NA,2187,1389210,157.427.602.738.247,1.17,13.54,14.79,71.96
3867,2022-04-21,NA,NA,886.041.666.666.667,NA,NA,126.708.333.333.333,14.2,11.4,NA,1759,1167753,150.631.169.433.947,08.08,31.54,43.38,45.21
3868,2022-04-22,NA,NA,650.833.333.333.333,NA,NA,159.520.833.333.333,20.3,12.9,NA,1769,1132974,156.137.740.142.316,6.88,33.54,43.71,52.17
3869,2022-04-23,NA,NA,744.375,NA,NA,141.354.166.666.667,17.3,11.7,NA,552,418597,131.869.076.940.351,2.71,23.92,27.79,60.12
3870,2022-04-24,NA,NA,587.291.666.666.667,NA,NA,1.635.625,22.5,12.3,NA,470,360760,130.280.518.904.535,2.33,13.5,16.5,72.92
3871,2022-04-25,NA,NA,709.583.333.333.333,NA,NA,159.125,19.7,12,NA,2519,1555902,161.899.656.919.266,6.45,36.5,46.23,45.8
3872,2022-04-26,NA,NA,644.791.666.666.667,NA,NA,166.770.833.333.333,22.2,10.6,NA,1978,1235396,160.110.604.211.119,17.32,52.47,78.58,31.74
3873,2022-04-27,NA,NA,64,NA,NA,165.625,20.8,12.3,NA,1996,1303865,153.083.333.013.771,12.39,59.48,77.74,30.08
3874,2022-04-28,NA,NA,661.666.666.666.667,NA,NA,1.663.125,20.1,13.4,NA,1905,1211175,157.285.280.822.342,4.38,33.38,39.58,52.58
3875,2022-04-29,NA,NA,612.291.666.666.667,NA,NA,187.041.666.666.667,24.3,13.5,NA,1813,1154830,156.992.804.135.674,17.77,56.95,83.59,39.78
3876,2022-04-30,NA,NA,701.041.666.666.667,NA,NA,180.270.833.333.333,22.5,14.5,NA,739,550336,13.428.160.251.192,05.04,54.08,61.5,42.83
3877,2022-05-01,NA,NA,708.541.666.666.667,NA,NA,179.270.833.333.333,21.3,15.1,NA,606,434832,139.364.168.230.489,1.38,16.38,17.83,74.96
3878,2022-05-02,NA,NA,677.708.333.333.333,NA,NA,1.739.375,19.6,15.2,NA,3015,1729080,174.370.185.300.854,1.71,17.25,18.75,76.17
3879,2022-05-03,NA,NA,790.208.333.333.333,NA,NA,161.520.833.333.333,18.9,13.9,NA,2522,1515000,166.468.646.864.686,1.92,17.25,19.67,62.21
3880,2022-05-04,NA,NA,77,NA,NA,16.05,18.9,12.8,NA,2164,1353123,159.926.333.378.414,4.54,25.75,32,43.46
3881,2022-05-05,NA,NA,707.291.666.666.667,NA,NA,169.979.166.666.667,21.1,13,NA,2160,1359934,158.831.237.398.286,8.5,37.54,50.21,45.04
3882,2022-05-06,NA,NA,616.875,NA,NA,17.525,22,12.4,NA,1974,1225500,161.077.111.383.109,7.83,36.08,47.38,54.21
3883,2022-05-07,NA,NA,648.541.666.666.667,NA,NA,179.208.333.333.333,22.4,13.8,NA,663,488689,135.669.106.527.874,2.83,34.04,37.79,55.08
3884,2022-05-08,NA,NA,675.416.666.666.667,NA,NA,181.208.333.333.333,22.4,13.5,NA,634,441401,143.633.566.756.759,14.21,49.17,70.5,40.79
3885,2022-05-09,NA,NA,651.458.333.333.333,NA,NA,18.8,22.1,15.7,NA,3257,1818637,179.090.164.777.248,2.42,24.42,27.25,70.08
3886,2022-05-10,NA,NA,589.375,NA,NA,197.145.833.333.333,24.9,14.4,NA,2447,1445023,169.339.865.178.617,14.17,62.17,83.54,43.58
3887,2022-05-11,NA,NA,633.958.333.333.333,NA,NA,200.979.166.666.667,24.4,16.5,NA,2332,1412103,165.143.760.759.661,6.75,39.46,49.25,67
3888,2022-05-12,NA,NA,724.583.333.333.333,NA,NA,187.708.333.333.333,24.1,14.6,NA,2150,1347621,159.540.404.906.127,12.5,42.62,61.33,47.29
3889,2022-05-13,NA,NA,740.208.333.333.333,NA,NA,181.458.333.333.333,20.8,14.7,NA,1970,1205661,163.395.846.759.578,3.54,25.17,30.12,55.08
3890,2022-05-14,NA,NA,60,NA,NA,205.333.333.333.333,25.2,15.3,NA,726,525994,138.024.388.110.891,22.62,62.33,96.71,32.96
3891,2022-05-15,NA,NA,664.583.333.333.333,NA,NA,2.068.125,25.6,16.6,NA,650,475322,136.749.403.562.217,17.08,61.67,87.33,34.79
3892,2022-05-16,NA,NA,717.291.666.666.667,NA,NA,203.854.166.666.667,24.2,16.6,NA,3145,1728292,181.971.564.990.175,23.52,47.62,83.05,46.71
3893,2022-05-17,NA,NA,847.291.666.666.667,NA,NA,201.666.666.666.667,23.5,17.3,NA,2244,1340444,167.407.217.310.085,6,24.21,32.5,57.5
3894,2022-05-18,NA,NA,79.625,NA,NA,22.475,27.4,18.2,NA,2197,1393522,157.658.077.877.493,12.62,37.46,56.38,48.54
3895,2022-05-19,NA,NA,844.375,NA,NA,212.770.833.333.333,23.2,19.5,NA,1983,1230547,161.147.847.258.171,1.29,9.54,10.83,59.38
3896,2022-05-20,NA,NA,740.416.666.666.667,NA,NA,219.791.666.666.667,25.5,18.3,NA,1722,1094859,157.280.526.533.554,3.62,28.54,33.58,54.5
3897,2022-05-21,NA,NA,581.875,NA,NA,242.291.666.666.667,31.5,17.9,NA,605,442255,136.798.905.608.755,5.67,32.75,40.67,53.25
3898,2022-05-22,NA,NA,561.041.666.666.667,NA,NA,244.895.833.333.333,33.3,18.7,NA,558,412992,135.111.576.011.158,22.21,70.75,104.25,37.71
3899,2022-05-23,NA,NA,756.666.666.666.667,NA,NA,2.186.875,24.6,19.1,NA,2673,1564895,170.810.182.152.796,3.96,30.62,36.5,57.04
3900,2022-05-24,NA,NA,785.208.333.333.333,NA,NA,192.958.333.333.333,21.9,14.9,NA,2020,1218208,1.658.173.316.872,2.96,19.08,23,56.54
3901,2022-05-25,NA,NA,711.666.666.666.667,NA,NA,177.833.333.333.333,21.3,14.2,NA,2021,1271888,158.897.638.785.805,3.29,20.33,24.71,41.62
3902,2022-05-26,NA,NA,521.458.333.333.333,NA,NA,216.125,25.5,17.9,NA,1755,1127401,15.566.777.038.516,9.92,41.25,55.96,42.04
3903,2022-05-27,NA,NA,596.666.666.666.667,NA,NA,224.604.166.666.667,27.1,18.2,NA,1730,1090630,158.623.914.618.156,15.96,56.42,80.5,40.92
